text,character,scene,order,season,episode,conversation,sentiment,sentiment_class,objectivity,objectivity_class,lda_topic,lda_keywords,nmf_topic,nmf_keywords,x_coord,y_coord,z_coord,scene_inc
Hi! How are you? OK.,Rachel Green,s01_e18_c01,11801,1,18,1,0.5,POSITIVE,0.5,NEUTRAL,8,like come look hey yeah ross ok just oh know,10,guy alright rach ya look good hang fine really ok,7.357086181640625,3.2794721126556396,1.9563535451889038,38
"We’re fine, we’re fine.",Ross Geller,s01_e18_c01,11801,1,18,1,0.4166666666666667,POSITIVE,0.5,NEUTRAL,5,rach just know um little want fine don hey uh,10,guy alright rach ya look good hang fine really ok,8.238744735717773,3.6219472885131836,2.3274576663970947,38
"Oh wait, I have the ten of spades! Here! Oh, no-no-no-no-no-no, that’s OK, I don’t need them. I’m going for fours. Oh. Right. : So basically, you get your ya-yas by taking money from all of your friends.",Rachel Green,s01_e18_c02,11802,1,18,2,0.2619047619047619,POSITIVE,0.3452380952380952,OBJECTIVE,3,just ok don god did yeah know wait oh uh,3,honey yes guys love great come thank sorry god oh,8.936043739318848,4.784090518951416,2.531407356262207,39
"No, no. Uh... no, see, uh, you-you can’t do that. Oh, you’re... ...Yeah.",Ross Geller,s01_e18_c02,11802,1,18,2,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,3,just ok don god did yeah know wait oh uh,5,did umm night wow wanna wha um rach huh uh,9.23926830291748,4.189868450164795,1.2804765701293945,39
"Guys! Guess what, guess what, guess what, guess what! No, no, thats OK. Y’know, I think I’m gonna give it a go. Alright...",Rachel Green,s01_e18_c05,11805,1,18,5,0.5,POSITIVE,0.5,NEUTRAL,5,rach just know um little want fine don hey uh,10,guy alright rach ya look good hang fine really ok,8.571148872375488,3.807115077972412,1.7236179113388062,40
Hey. Alright.,Ross Geller,s01_e18_c05,11805,1,18,5,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,5,rach just know um little want fine don hey uh,6,umm time wanna huh alright going thank guys good hey,8.005912780761719,3.2246041297912598,1.1821131706237793,40
"Mmm-hmmm. Oh, so typical. Ooo, I’m a man. Ooo, I have a penis. Ooo, I have to win money to exert my power over women.",Rachel Green,s01_e18_c06,11806,1,18,6,0.3166666666666667,POSITIVE,0.45,NEUTRAL,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,8.640982627868652,4.7848591804504395,2.389871835708618,41
"So, Phoebs owes $7.50, Monica, you owe $10, and Rachel, you owe fifteen big ones.",Ross Geller,s01_e18_c06,11806,1,18,6,0.0,NEUTRAL,0.1,STRONGLY OBJECTIVE,10,big um yeah building just thing joey think monica chandler,7,monica looks ve think got jill believe really guys hi,8.842010498046875,4.707606792449951,2.4651811122894287,41
"Ooooh, that’s fine. We’ll see who has the last laugh there, monkey boy. Your fly is open, Geller. Well, well, well, hop back in bucko, cause I got four sixes! I won! I actually won! Oh my God! Y’know what? I think I’m gonna make a little Ross pile. I think that one was Ross’s, and I thinkohthat one was Ross’s. Yes! : Well, I have got your money, and you’ll never see it... I’m not telling. No..! Get your hands out of there! No! Oh, you are losing. Definitely losing. Hel-lo, Rachel Green. Excuse me. It’s about the job. Well, I just lost a job, and I’d like to raise the bet five bucks. Does anybody have a problem with that? What do you mean, you fold? Hey, come on! What is this? I thought that ’once the cards were dealt, I’m not a nice guy.’ I mean, what, were you just full of it? How many you want? Dealer takes two. What do you bet? OK... see your two... and I raise you twenty.",Rachel Green,s01_e18_c07,11807,1,18,7,0.06143211082175927,NEUTRAL,0.41342592592592586,NEUTRAL,8,like come look hey yeah ross ok just oh know,9,ugh wait thank don great need think come really ross,8.866543769836426,4.892205238342285,2.6880640983581543,42
"So, you gals wanna hand over your money now? That way, we don’t have to go through the formality of actually playing. No, not this time. So... what’d you have? Come on, show them to me. Show them to me! Let me see! Show them! Let’s not talk about losing. Just deal the... Mee mee, mee-mee mee. I thought, uh... it was a fifty cent limit. One. I bet two dollars. I see your twenty, raise you twenty-five.",Ross Geller,s01_e18_c07,11807,1,18,7,0.0,NEUTRAL,0.1,STRONGLY OBJECTIVE,4,right ross mean okay ve got just oh don know,5,did umm night wow wanna wha um rach huh uh,8.849138259887695,4.775171756744385,2.5101423263549805,42
"What? Oh, I’m sorry. Oh, this is so stupid! I mean, I gave Barry up, right? I should be happy for them! I am, I’m happy for them. No. Oh, oh, I guess it would be different if I were- with somebody. Oh, I don’t know. I guess it’s not about no guys, it’s about the right guy, y’know? I mean, with Barry, it was safe and it was easy, but there was no heat. With Paolo, that’s all there was, was heat! And it was just this raw, animal, sexual... Well, I mean, do you think you can ever have both? Y’know? Someone who’s like, who’s like your best friend, but then also can make your toes curl? Hi, how was the movie?",Rachel Green,s01_e19_c03,11903,1,19,3,0.14965506715506713,NEUTRAL,0.7108089133089134,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,3,honey yes guys love great come thank sorry god oh,6.492331504821777,5.287487506866455,3.841858148574829,43
"Marcel. Bring me the rice, c’mon. Bring me the rice, c’mon. Good boy. Good boy. C’mere, gimme the rice. Thank you, good boy. Well, I see he’s finally mastered the difference between ’bring me the’ and ’pee in the’. ’Bring me the’ and- Rach? Hi. Really. Whoah, uh, what happened to, uh, ’Forget relationships! I’m done with men!’ The whole, uh, penis embargo? Wait-wait. I, I got it. I was there. Yes. Yes. Yes! Yes, I really do! In fact, it’s funny, very often, someone who you wouldn’t think could-could curl your toes, might just be the one who... That’s right, you’re gonna spend tomorrow at Aunt Rachel’s, aren’t you.",Ross Geller,s01_e19_c03,11903,1,19,3,0.2862012987012987,POSITIVE,0.5396103896103897,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,5,did umm night wow wanna wha um rach huh uh,7.119791030883789,5.417976379394531,2.8268916606903076,43
"Now, now the one in the feather boa, that’s Dr. Francis. Now, she used to be a man. Okay, now look, see, there’s Raven. We hate her. We’re glad she’s dying. Okay- Wh- wh- Marcel, are you playing with Monica’s shoes? You know you’re not supposed to pl- whoah. Marcel, did you poo in the shoe? Marcel, bad monkey! Oh! Oh! Sorry, Barry. Little engagement gift. I’m sure you didn’t register for that. Who died? Who died? Roll him over! Oh, c’mon, roll him over! Oh...! Well, we know it wasn’t Dexter, right Marcel? Because- Marcel? Marc- Great! It went great. Really great. Hey, is that wine? Oh, I would love some. But y’know what? Y’know what? Let’s not drink it here. I’m feeling kinda crazy. You wanna go to Newark? Oh God, Ross, I cannot do this. Oh God... Okay. Alright. Alright. Okay. Ross, please don’t hate me. Y’know Marcel? Well, I kind of... I kind of lost him.",Rachel Green,s01_e19_c05,11905,1,19,5,0.2188560267857143,POSITIVE,0.697063492063492,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,3,honey yes guys love great come thank sorry god oh,6.975893497467041,5.6302971839904785,3.2295010089874268,44
"Hey. How did, uh, how’d it go today? Yeah. You, uh, you want some? Uh, okay, yeah, we could do that, but before we head off to the murder capital of the North-East, I was, uh, kinda wanting to run something by you. Y’know how we were, uh, y’know, talking before about, uh, relationships and stuff? Well- Okay, quick and painful. Oh, what? What-what? ...Yeah?",Ross Geller,s01_e19_c05,11905,1,19,5,0.15833333333333333,NEUTRAL,0.6,NEUTRAL,3,just ok don god did yeah know wait oh uh,5,did umm night wow wanna wha um rach huh uh,7.0974273681640625,3.499450922012329,3.068418025970459,44
"I know, I know, I’m sorry- Ross, I’m doing everything that I can, I’ve got everybody looking for him, and I- Oh! Who is it? Uh-huh... why... do you not like them? O-okay, now see, you never ever ever told us that... Turned out it was a hat. Cat! What’m I saying? Cat! Marcel? Ross, you don’t know that. Ross, I said I’m sorry like a million times. What do you want me to do? You want me to break my foot too? Okay, I’m gonna break my foot, right here. Ow!! Oh! Oh my God, oh my God! There, are you happy now?! Y’know, it is not like I did this on purpose. Ross. Ross. Ross!",Rachel Green,s01_e19_c06,11906,1,19,6,0.14419642857142856,NEUTRAL,0.8071428571428572,STRONGLY SUBJECTIVE,4,right ross mean okay ve got just oh don know,9,ugh wait thank don great need think come really ross,8.714003562927246,5.349409103393555,3.7255759239196777,45
"I- I- I ca- I can’t believe this. I mean, all I asked you to do was keep him in the apartment. No, y’know what, I guess it’s partially my fault. Y’know, I shouldn’t’ve, uh, asked you to start off with a monkey. I should’ve started you off with like a pen or a pencil. You called Animal Control? Marcel is an illegal exotic animal. I’m not allowed to have him in the city. If they find him, they’ll take him away from me. That’s right, I.. ’cause I didn’t expect you were gonna invite them to the apartment! Yeah, we thought we had a monkey, but we-we didn’t. Cat! Marc- oh, this is ridiculous! We’ve been all over the neighbourhood. He’s gone, he’s-he’s just gone. Oh come on. It’s cold, it’s dark, he doesn’t know the Village. And now I have a broken foot. I have no monkey, and a broken foot! Thank you very much. Yeah, yeah. Y’know, now that you kicked the sign, hey! I don’t miss Marcel any more! Oh, no no no. Nono, this is just vintage Rachel. I mean, things just sort of happen around you. I mean, you’re off in Rachel-land, doing your Rachel-thing, totally oblivious to people’s monkeys, or to people’s feelings... I don’t even wanna hear it, you’re just... Oh, forget it, okay? What? What?",Ross Geller,s01_e19_c06,11906,1,19,6,-0.07286967418546364,NEUTRAL,0.5056954887218046,NEUTRAL,4,right ross mean okay ve got just oh don know,1,ve didn think want right like mean don just know,7.105572700500488,5.4906907081604,3.132432460784912,45
"Y’know, with the right pair of pumps, that would be a great little outfit. Oh, Ross, c’mon. It’s my fault, I almost lost your... That’d be good.",Rachel Green,s01_e19_c08,11908,1,19,8,0.39955357142857145,POSITIVE,0.5964285714285714,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,9,ugh wait thank don great need think come really ross,6.511250019073486,4.399325370788574,1.7962327003479004,46
"It’ll be nice to get this off finally, won’t it? Yes it will. Or we can leave it on for now, that’s fine. Listen, I’m- I’m sorry I was so hard on you before, it’s just I... Yeah, but you were the one who got him back, y’know? You, you were great. ...Hey, we uh, we still have that, uh, that bottle of wine. You in the mood for, uh, something grape? Alright. The, uh, the neighbours must be vacuuming. Well, so long as we’re here and, uh, not on the subject, I was thinking about, uh, how mad we got at each other before, and, um, I was thinking maybe it was partially because of how we, um... We have got to start locking that door!",Ross Geller,s01_e19_c08,11908,1,19,8,-0.005555555555555564,NEUTRAL,0.6,NEUTRAL,5,rach just know um little want fine don hey uh,5,did umm night wow wanna wha um rach huh uh,7.191516876220703,4.664183616638184,2.994676351547241,46
"Right,.. well,.. we never actually got to that... Oh, it was just so nice to see him again, y’know? It was comfortable, it was familiar... it was just nice!",Rachel Green,s01_e20_c02,12002,1,20,2,0.40178571428571425,POSITIVE,0.655952380952381,SUBJECTIVE,4,right ross mean okay ve got just oh don know,1,ve didn think want right like mean don just know,7.162150859832764,4.378336429595947,4.277880668640137,47
"That’s nice... now, was that before or after you told him to stop calling, stop sending you flowers and to generally leave you alone, hmm? That’s, that’s nice twice!",Ross Geller,s01_e20_c02,12002,1,20,2,0.4666666666666666,POSITIVE,0.8333333333333334,STRONGLY SUBJECTIVE,1,come really good guys know don just yeah uh oh,9,ugh wait thank don great need think come really ross,7.213352203369141,5.046790599822998,4.699270248413086,47
"I don’t know! I mean, we still care about each other. There’s a history there. ’S’like you and Carol. Please. If she said to you, ”Ross, I want you on this couch, right here, right now,” what would you say?",Rachel Green,s01_e20_c06,12006,1,20,6,0.03348214285714285,NEUTRAL,0.5334821428571428,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,6.318005561828613,6.293350696563721,3.6131551265716553,48
"No! No no, it is nothing like me and Carol!",Ross Geller,s01_e20_c06,12006,1,20,6,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,6,really say don hi look know just like gonna okay,1,ve didn think want right like mean don just know,9.705086708068848,3.5518081188201904,1.2606861591339111,48
"Oh no, not in my room! I’ll get him. Stop it! Marcel! Bad monkey! Let’s just say my Curious George doll is no longer curious.",Rachel Green,s01_e21_c01,12101,1,21,1,-0.24062499999999995,NEGATIVE,0.6666666666666666,SUBJECTIVE,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,7.405603885650635,5.236699104309082,4.282436370849609,49
What?,Ross Geller,s01_e21_c01,12101,1,21,1,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,1,come really good guys know don just yeah uh oh,1,ve didn think want right like mean don just know,8.441864013671875,2.885230541229248,1.8800058364868164,49
"Oh, somebody will.",Rachel Green,s01_e21_c09,12109,1,21,9,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,4,right ross mean okay ve got just oh don know,3,honey yes guys love great come thank sorry god oh,8.521268844604492,3.9523608684539795,0.8476871252059937,50
"Oh God. We didn’t get into Scranton. That was like our safety zoo. They take like dogs and cows. See? I don’t know who this is harder on, me or him.",Ross Geller,s01_e21_c09,12109,1,21,9,-0.1,NEUTRAL,0.0,STRONGLY OBJECTIVE,7,right uh know don like think ross just oh okay,3,honey yes guys love great come thank sorry god oh,8.136063575744629,3.5229299068450928,2.9313015937805176,50
"Marcel, this is for you. It’s, uh, just, y’know, something to, um, do on the plane.",Rachel Green,s01_e21_c14,12114,1,21,14,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,9,ross don mean gonna right yeah oh just okay know,5,did umm night wow wanna wha um rach huh uh,6.6101789474487305,3.807080030441284,2.3501315116882324,51
"Uh, if you guys don’t mind, I’d like to take a moment, just me and him.",Ross Geller,s01_e21_c14,12114,1,21,14,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,2,don right got ve ross just know okay oh yeah,5,did umm night wow wanna wha um rach huh uh,7.582614421844482,4.681569576263428,4.265549659729004,51
